Madapt,M,delta,TOTAL TIME,EPSILON
50,10,0.1,397.24443197250366,2.3182431343055714e-06,0.12071501161153816,0.1214750194002715,0.11763027622757374,0.12084506675662639,0.11788004260332578,0.12206076208236881,0.11740347927847011,0.12243887913779551,0.11877904447591932,0.12027949611416461,0.12105656570646885,0.12135835859795621,0.11782353212005922,0.11689134428194468,0.11958214203167525,0.1242853421177704,0.11784799143283343,0.12088715156110172
50,50,0.1,65.79353284835815,0.0017012035204642705,0.06660512009194232,0.2816410576613205,0.46029032626752703,0.00014059328442095638,0.013926425096478843,0.07308320077668132,0.024404885972844993,0.0647898068181729,0.0003147658165441767,0.05440217249656841,0.0011974437078546745,0.0008697193526892418,0.0210986589202715,0.0002592676117795897,0.00387838948964366,0.0048531968102084105,0.005357140418758762,0.0022654039527387343
50,90,0.1,1861.8280000686646,1.293701718860994e-06,0.018188954255547618,0.16198947746080752,0.31554672204930656,0.0802358859850207,0.10898685374617476,0.23766197920595436,0.1483955484597996,0.16356258403706175,0.0938161893531722,0.08863805692448562,0.113626062009507,0.1301786112996308,0.05396684212072466,0.14006987783109726,0.10919737336856676,0.08023480016798971,0.10252495859163463,0.21003804732907758
50,50,0.1,4028.054561853409,1.431878825399313e-06,0.017594059415012638,0.18517322838742914,0.4359342484642511,0.10950182014560393,0.13746162211012308,0.09316038184013697,0.17658473007795472,0.1555878728227738,0.16294671372407885,0.07371355005473318,0.21462852220559855,0.15701622871898996,0.04663920910515707,0.15459617639680157,0.07648145999560188,0.09955451595642076,0.1427537342922994,0.166935270481848
50,50,0.1,787.4038693904877,2.074023188449711e-06,0.12008158767426946,0.11908195518035405,0.11995177738618677,0.12088041870596197,0.12051690289653944,0.1198678771817439,0.11570263200736354,0.11744952584540344,0.12021427741813812,0.11941820281987975,0.1195427877361935,0.11734330496867401,0.11811790611683745,0.1172504418117175,0.12077631969585183,0.1209137973055682,0.11865206374607322,0.11785281972799451
50,50,0.1,2348.2489771842957,2.117401263066875e-06,5.208133992010281e-05,0.10606258716362607,0.3291326455710204,0.15768624539772838,0.1938510838591378,0.17536597616820315,0.20923908650703982,0.24159740363361062,0.18631427969117834,0.15065805046698738,0.23580545821692497,0.2035720553958667,0.1122649476221369,0.2104699934124625,0.16246562316325752,0.19813379272563353,0.1911110771435565,0.24121762995169144
50,50,0.1,652.7122058868408,3.3580793357323703e-06,0.010385728379607814,0.14792815248663083,0.3008525665334529,0.1297010831640978,0.11272561473545255,0.13384547090397747,0.12297098884157211,0.14421983653817982,0.1180663795768729,0.09678801412393863,0.20759820336032753,0.10202309785398693,0.052533965627009654,0.13011991583017388,0.07701552928693273,0.0775413484764262,0.13232584688412405,0.16947028298659159
50,50,0.1,1123.4915251731873,1.7264924408213331e-06,0.005260181517718056,0.1495410185339815,0.5237868873452426,0.08916799101518091,0.18329657301603638,0.14540778868085688,0.1506487540389567,0.22967997267418933,0.06331944265588771,0.0757581662071648,0.1699710686111485,0.1827940348624339,0.05271282316178595,0.1511243906429508,0.08291791959862702,0.07511326674177957,0.06422807337115692,0.2136819571457862
50,50,0.1,262.176362991333,4.934049587263225e-06,0.11768159841808311,0.11841414964439054,0.1218556351830618,0.1180422149405156,0.12219447470909543,0.11898521557285727,0.11713255081057557,0.11966791360625177,0.12113363392023065,0.11884883468450953,0.12076430338873168,0.11975689414967443,0.11825211450050992,0.11906774456167543,0.11610861577180948,0.1180699092599794,0.12154614334559682,0.12196412036600851
50,50,0.1,36.50445795059204,0.0015601174189103862,0.04126431698847714,0.1996112068204356,0.5131802566018859,0.054197185510572905,0.036396564075181895,0.008927808619250778,0.07718319886554258,0.11991180422807245,0.09415123552894641,0.04860707845543028,0.10455074500546702,0.03076750397303134,0.0399624477750385,0.05212281326038961,0.04243843123496121,0.057036237493092265,0.05667483324409101,0.06666295671796536
50,50,0.1,292.6177976131439,6.977853776035427e-06,0.005943312965698888,0.31093466426804717,0.4241664464091605,0.1366689053992768,0.1581882021548149,0.10498793974097853,0.09706388245462849,0.17219800610535738,0.12592027327812638,0.10535112329986951,0.13987583193517686,0.11205499325041737,0.08947947424299833,0.10015535326634131,0.0904390759590497,0.12858156200271123,0.1627512028685919,0.14104804753083444
50,50,0.1,0.056053876876831055,0.16276783720238713,0.015256633288284612,0.19192221836211285,0.5519136279301627,0.05188853118485282,0.04740248795524584,0.01265634774997239,0.11883328648236902,0.08745918651538574,0.14552450534955114,0.09842298700579508,0.12610751123194758,0.02976668951916488,0.05811561012385273,0.06777324619125505,0.06534020655924494,0.14128932002036138,0.04730220013923692,0.07732643113769169
50,50,0.1,0.06410503387451172,0.14527739348085594,0.010030879347164557,0.10518813446015181,0.4726848191380083,0.08854469507939304,0.07577429641293643,0.04002185057108604,0.1454102065728882,0.17388180826129862,0.155100107315732,0.08072652349842796,0.2020505759360289,0.14698568656822766,0.06644288932969998,0.12759738408847485,0.09044475719277492,0.14911444103110677,0.08337835901523033,0.11909652190388507
